1,0.028276745645216896,0.9916
2,0.02647135540233603,0.9919
3,0.029403588091652454,0.9897
4,0.02844917527215548,0.9915
5,0.02609663473164346,0.9919
6,0.030005255849581407,0.991
7,0.029555224338484187,0.9908
8,0.029036600852091397,0.991
9,0.026705090411101126,0.9916
10,0.026006560138260373,0.9919
11,0.024232305450945568,0.9919
12,0.029200402068760012,0.9913
13,0.02528050294642708,0.9922
14,0.025005100931325887,0.9921
15,0.0246466646792529,0.9922
16,0.025751770881464835,0.9921
17,0.02606693712926444,0.9909
18,0.02782961732731201,0.9909
19,0.026301225402522686,0.9916
20,0.026993477277920647,0.992
