1,0.10164885970056058,0.9701
2,0.098522248698771,0.9699
3,0.09373727831449359,0.9713
4,0.09148554659895598,0.9726
5,0.09853133648373187,0.969
6,0.10702046751976013,0.9677000045776367
7,0.10468028485774994,0.9700000286102295
8,0.09937907755374908,0.9707000255584717
9,0.10559587180614471,0.9682999849319458
10,0.09964172542095184,0.970300018787384
11,0.09105366468429565,0.9733999967575073
12,0.09911973029375076,0.9711999893188477
13,0.10855776071548462,0.9678000211715698
14,0.10522908717393875,0.9693999886512756
15,0.10797490179538727,0.9675999879837036
16,0.10539916902780533,0.9664999842643738
17,0.10510200262069702,0.9685999751091003
18,0.09797559678554535,0.9697999954223633
19,0.10072582215070724,0.9702000021934509
20,0.10474175959825516,0.9682999849319458
